GaiaEDR3,Gmag,BPmag,WDprob,Dist50,Abs_V,BV_Color
4.21341E+18,15.5066,15.7141,0.934,0.02385,13.61915808,0.2075
2.29485E+18,15.2263,15.2898,0.978,0.04086,12.16980819,0.0635
2.12677E+18,17.2463,17.3117,1,0.09935,12.26046064,0.0654
6.65988E+18,20.4201,21.0049,0.929,0.09635,15.50084141,0.5848
4.3215E+18,17.735,17.7544,1,0.09743,12.79153649,0.0194
2.265E+18,18.3674,18.4818,0.999,0.09779,13.41592777,0.1144
6.73872E+18,19.4088,19.489,0.896,0.10718,14.25823124,0.0802
6.73791E+18,17.0467,17.1087,1,0.05642,13.28953459,0.062
2.14171E+18,20.7873,20.9609,0.764,0.10943,15.591618,0.1736
4.18659E+18,16.1335,15.5459,0.869,0.07792,11.67525528,-0.5876
4.32155E+18,19.6043,20.1493,0.999,0.09009,14.83091707,0.545
4.20857E+18,18.5278,18.8456,0.999,0.0731,14.20821312,0.3178
2.24003E+18,16.4244,16.4554,1,0.08529,11.76990943,0.031
2.14147E+18,16.4627,16.4621,0.996,0.06805,12.29855935,-0.0006
2.05342E+18,20.1548,21.0312,0.901,0.10592,15.02991014,0.8764
4.20767E+18,15.5596,15.468,0.996,0.09303,10.7164849,-0.0916
6.76968E+18,19.2322,19.7016,0.935,0.09843,14.26656257,0.4694
6.74469E+18,16.196,16.181,0.989,0.05293,12.57749053,-0.015
6.64536E+18,18.4336,18.9239,1,0.05323,14.80281767,0.4903
2.12965E+18,17.3821,17.4463,1,0.0907,12.59406356,0.0642
6.76449E+18,17.691,17.7123,1,0.08873,12.95064759,0.0213
6.64536E+18,18.3493,18.8148,0.993,0.05462,14.66254152,0.4655
4.20818E+18,19.0424,19.276,0.999,0.09928,14.05809116,0.2336
4.32133E+18,19.8465,20.3896,0.999,0.10817,14.67596585,0.5431
2.01932E+18,18.7383,18.9787,0.988,0.10165,13.70276309,0.2404
2.2396E+18,19.1535,19.4779,0.999,0.10088,14.13447463,0.3244
4.3149E+18,13.4907,13.4074,0.924,0.03659,10.67388795,-0.0833
4.29638E+18,18.1928,18.1756,0.897,0.09733,13.25156638,-0.0172
6.74264E+18,17.3007,17.3727,1,0.09086,12.50883634,0.072
4.32132E+18,20.5911,21.0173,0.653,0.11079,15.36859719,0.4262
6.64048E+18,16.3161,16.5238,0.516,0.04106,13.24900527,0.2077
6.77127E+18,18.6894,19.1053,0.964,0.10561,13.57087479,0.4159
4.18028E+18,19.514,19.6726,0.999,0.10617,14.38399091,0.1586
4.21524E+18,16.1555,16.2796,0.98,0.03509,13.42958316,0.1241
6.74426E+18,18.5609,18.7549,0.999,0.10072,13.54532141,0.194
4.32332E+18,19.01,19.3178,0.999,0.09809,14.05187633,0.3078
6.41746E+18,19.6926,19.9858,0.999,0.10614,14.56320458,0.2932
4.20848E+18,16.9297,16.9935,0.995,0.09451,12.05231118,0.0638
6.73955E+18,16.7764,16.8243,1,0.08745,12.06760093,0.0479
2.0514E+18,20.5011,20.9427,0.994,0.09227,15.6757974,0.4416
4.2943E+18,19.2246,19.6686,0.998,0.07264,14.91872082,0.444
6.8695E+18,18.5029,18.9802,0.985,0.05721,14.71554026,0.4773
4.28913E+18,18.1214,18.2567,0.999,0.08062,13.58918603,0.1353
2.02529E+18,18.4919,18.6295,0.999,0.0932,13.64482044,0.1376
2.2418E+18,19.8317,20.3709,0.978,0.10607,14.70373716,0.5392
2.26101E+18,19.896,20.3456,0.999,0.09837,14.93168664,0.4496
4.18152E+18,16.6862,16.7766,0.977,0.06755,12.53807323,0.0904
2.12849E+18,19.3308,19.7426,0.995,0.0891,14.58141148,0.4118
6.6467E+18,16.4117,16.379,1,0.09063,11.6253401,-0.0327
6.44483E+18,19.2208,19.6877,0.999,0.09079,14.43060992,0.4669
4.29591E+18,20.4832,20.8694,0.831,0.1116,15.24487903,0.3862
2.24191E+18,19.9041,20.2586,0.999,0.10409,14.81705496,0.3545
2.14215E+18,16.2735,16.2406,1,0.06968,12.05795929,-0.0329
2.14215E+18,14.9793,14.8813,1,0.06946,10.77062611,-0.098
2.01785E+18,19.0137,19.273,0.999,0.06978,14.79504517,0.2593
4.23939E+18,18.2359,18.1063,0.825,0.07262,13.93061878,-0.1296
6.66502E+18,17.7237,17.8727,1,0.10013,12.72087892,0.149
4.28928E+18,16.5947,16.5755,1,0.09809,11.63657633,-0.0192
2.05155E+18,19.8711,20.0359,0.585,0.08925,15.11805888,0.1648
6.66502E+18,19.706,20.1477,0.999,0.09117,14.90674023,0.4417
6.34756E+18,18.5795,18.924,1,0.08423,13.952166,0.3445
4.28765E+18,14.2762,14.1797,0.971,0.05326,10.64419419,-0.0965
4.32294E+18,19.9404,20.3742,0.999,0.09636,15.02091604,0.4338
4.18312E+18,18.1965,18.3984,0.999,0.09533,13.30035203,0.2019
6.74501E+18,18.7134,19.0971,0.923,0.05619,14.96510484,0.3837
2.03262E+18,19.415,19.7649,0.999,0.08608,14.74048871,0.3499
6.66075E+18,19.9814,20.4838,0.964,0.10223,14.9335082,0.5024
4.29603E+18,17.6505,17.6917,1,0.08206,13.07984244,0.0412
2.05167E+18,19.7589,20.4655,0.999,0.08374,15.14423522,0.7066
2.0533E+18,19.2213,19.5751,0.998,0.08317,14.62146649,0.3538
2.0533E+18,19.2766,19.669,0.999,0.08215,14.70356216,0.3924
4.18022E+18,17.417,17.6356,0.885,0.07216,13.12551738,0.2186
4.1813E+18,18.7039,19.0612,0.999,0.0684,14.52861949,0.3573
2.14203E+18,18.9929,19.3777,0.999,0.08965,14.23014853,0.3848
6.77299E+18,18.432,18.539,0.987,0.09528,13.53699126,0.107
6.76455E+18,17.162,17.252,1,0.07228,12.86690928,0.09
2.0262E+18,18.4948,19.0757,1,0.0534,14.85709371,0.5809
4.2884E+18,19.9067,20.3404,0.955,0.09356,15.05124893,0.4337
6.74107E+18,18.6509,18.9864,0.999,0.08798,13.92898021,0.3355
6.76531E+18,18.5076,18.8454,0.982,0.06876,14.32092066,0.3378
6.77301E+18,19.613,20.0334,0.949,0.10121,14.58688288,0.4204
6.6604E+18,18.3636,18.6,1,0.09262,13.53007612,0.2364
1.82549E+18,20.2197,20.8557,0.983,0.09179,15.40572315,0.636
4.32148E+18,20.9016,21.1275,0.578,0.11393,15.61840951,0.2259
4.31791E+18,18.2428,18.4457,0.975,0.07335,13.91579941,0.2029
6.76507E+18,19.4886,19.9563,0.999,0.08903,14.74091813,0.4677
6.86963E+18,19.1977,19.7235,0.997,0.07488,14.82587082,0.5258
2.24256E+18,19.86,20.417,0.998,0.09261,15.02671058,0.557
4.1803E+18,18.3831,18.7121,1,0.06956,14.17130213,0.329
2.2417E+18,18.3163,19.0797,0.995,0.04375,15.11140971,0.7634
6.745E+18,20.0365,20.2143,0.684,0.10378,14.95593167,0.1778
2.04853E+18,19.6649,19.7977,0.999,0.08731,14.95958006,0.1328
4.207E+18,17.5213,17.6487,1,0.08592,12.85082866,0.1274
4.28852E+18,20.3549,20.9317,0.989,0.10209,15.30998398,0.5768
2.13663E+18,19.1258,19.4615,0.999,0.09119,14.32606392,0.3357
4.3179E+18,19.3402,19.5926,0.992,0.10968,14.13956279,0.2524
6.41758E+18,19.0811,19.3265,0.999,0.09675,14.15284513,0.2454
6.44026E+18,17.8307,17.757,1,0.09714,12.8937095,-0.0737
2.02495E+18,17.4343,17.533,1,0.09687,12.5033535,0.0987
6.76791E+18,18.5996,18.9663,0.987,0.0687,14.41481631,0.3667
6.41624E+18,18.3921,18.4737,0.966,0.07713,13.95598334,0.0816
6.68908E+18,16.7965,16.8748,1,0.07514,12.41714405,0.0783
6.44059E+18,18.9593,19.1971,0.999,0.08796,14.2378739,0.2378
2.13512E+18,19.4495,19.976,0.999,0.08419,14.82319745,0.5265
2.03275E+18,17.5316,17.7451,1,0.05659,13.76790153,0.2135
6.64646E+18,15.802,15.751,0.875,0.09894,10.82514047,-0.051
4.18001E+18,18.6202,19.1728,0.969,0.04008,15.60556144,0.5526
4.20706E+18,18.1016,18.6239,0.92,0.04014,15.08371316,0.5223
4.20695E+18,17.2716,17.3732,1,0.09116,12.47257842,0.1016
4.17998E+18,15.6743,15.5837,1,0.08603,11.00105039,-0.0906
6.74602E+18,20.624,21.4116,0.532,0.10211,15.57865862,0.7876
4.29475E+18,19.8079,20.269,0.83,0.10795,14.64178677,0.4611
6.44563E+18,20.7874,21.0062,0.635,0.11724,15.44202095,0.2188
6.68903E+18,18.4037,18.7095,0.999,0.08099,13.86154301,0.3058
4.18035E+18,18.6719,18.4367,0.769,0.08979,13.90576014,-0.2352
2.07836E+18,17.2824,17.5054,1,0.05104,13.74284667,0.223
4.20693E+18,18.0167,18.1776,1,0.09995,13.01778601,0.1609
6.74484E+18,17.1982,17.6165,0.928,0.03417,14.52997511,0.4183
4.19408E+18,18.4739,19.03,0.972,0.04918,15.01495738,0.5561
4.23915E+18,19.1319,19.5072,0.874,0.0787,14.65202634,0.3753
4.20704E+18,20.4534,20.6771,0.785,0.114,15.16887574,0.2237
6.6455E+18,19.9463,20.3646,0.954,0.08535,15.29028237,0.4183
6.64682E+18,17.8003,18.0029,1,0.06129,13.86335189,0.2026
2.01866E+18,17.9376,18.1381,1,0.07315,13.61652835,0.2005
6.42815E+18,18.8717,19.1898,1,0.08186,14.3063413,0.3181
6.74482E+18,17.1656,17.4085,1,0.04089,14.10751445,0.2429
4.23925E+18,18.9199,19.1511,0.999,0.10371,13.84079683,0.2312
2.01819E+18,17.6886,17.7652,0.983,0.10023,12.68361135,0.0766
6.68946E+18,19.3997,19.7737,0.999,0.09465,14.51909691,0.374
6.76832E+18,19.7501,20.2936,0.96,0.08734,15.04403406,0.5435
2.02499E+18,13.6846,13.5777,0.973,0.03014,11.28888376,-0.1069
2.03318E+18,18.7969,19.0224,0.999,0.07761,14.34731158,0.2255
4.31707E+18,16.3005,16.2766,1,0.07379,11.96051245,-0.0239
2.26163E+18,20.0934,20.1923,0.602,0.09655,15.16963861,0.0989
6.64716E+18,19.8397,20.5474,0.925,0.0768,15.4128939,0.7077
4.20998E+18,17.0477,17.251,1,0.04703,13.68582511,0.2033
4.31877E+18,17.4457,17.5817,1,0.08043,12.91860966,0.136
6.76822E+18,18.6556,18.9303,0.998,0.08154,14.09874646,0.2747
2.12815E+18,20.6009,20.9099,0.923,0.11559,15.28629868,0.309
6.73816E+18,20.1333,20.3449,0.988,0.10895,14.94716383,0.2116
6.64179E+18,18.6897,19.0646,0.999,0.07285,14.37755222,0.3749
4.29006E+18,19.1631,19.7501,0.999,0.07117,14.90161517,0.587
4.28823E+18,18.9107,19.1381,0.988,0.10544,13.79567301,0.2274
6.6456E+18,14.2558,14.1692,0.828,0.04882,10.81281112,-0.0866
6.44036E+18,19.2267,19.7138,0.999,0.08279,14.63681059,0.4871
6.75294E+18,20.0109,20.3316,0.947,0.08733,15.3050827,0.3207
4.31705E+18,18.636,18.6588,0.924,0.06612,14.53433578,0.0228
2.02539E+18,13.0613,13.0679,0.728,0.01826,11.75379613,0.0066
4.2099E+18,20.178,20.6449,0.959,0.11491,14.87621088,0.4669
6.75249E+18,15.7471,15.7208,1,0.07203,11.45953293,-0.0263
2.02197E+18,19.8467,20.072,0.959,0.10574,14.72550347,0.2253
6.86958E+18,18.6099,18.929,0.999,0.07884,14.12616692,0.3191
4.30299E+18,19.8371,20.444,0.993,0.09658,14.91266399,0.6069
2.23852E+18,16.5272,16.6244,1,0.05974,12.64587391,0.0972
6.73799E+18,20.1833,20.636,0.771,0.11613,14.85857787,0.4527
2.23852E+18,15.3619,15.3667,0.906,0.05993,11.47367861,0.0048
6.42818E+18,18.1351,18.6894,1,0.04743,14.75483438,0.5543
2.13566E+18,19.5202,20.064,0.998,0.103,14.45601388,0.5438
2.28897E+18,20.3725,20.8521,0.976,0.11121,15.1417808,0.4796
2.05212E+18,16.7295,16.6208,0.916,0.09903,11.7506661,-0.1087
6.76783E+18,18.8963,19.5933,0.998,0.05045,15.38199415,0.697
6.86929E+18,19.9342,20.4255,0.941,0.0992,14.95164164,0.4913
4.21069E+18,16.8592,16.8174,0.984,0.10069,11.8442683,-0.0418
6.68922E+18,19.9831,20.515,0.987,0.11194,14.73817349,0.5319
4.20991E+18,18.5704,18.7276,0.998,0.07945,14.06993049,0.1572
2.02507E+18,19.1875,19.565,0.999,0.08184,14.6226719,0.3775
2.04544E+18,13.5816,13.4905,0.873,0.04087,10.52457681,-0.0911
6.76796E+18,18.873,19.1042,0.999,0.08884,14.12995725,0.2312
4.18198E+18,20.3368,20.63,0.864,0.11029,15.12411932,0.2932
6.7513E+18,17.6135,17.6599,0.999,0.06591,13.51874344,0.0464
4.2383E+18,18.6209,19.005,0.999,0.06776,14.46603301,0.3841
2.03154E+18,19.5537,19.9748,0.999,0.08888,14.80967977,0.4211
2.07754E+18,17.6837,17.7407,1,0.08813,12.95808115,0.057
2.02508E+18,15.6089,15.4893,0.986,0.09693,10.67660894,-0.1196
4.19315E+18,18.1173,18.4215,0.999,0.06748,13.97142463,0.3042
6.64532E+18,17.1592,17.1505,1,0.10185,12.11939483,-0.0087
2.04718E+18,18.8378,19.4185,0.992,0.0604,14.93261531,0.5807
6.68827E+18,19.1265,19.3614,0.999,0.10482,14.02427922,0.2349
6.75141E+18,18.7379,19.0256,0.999,0.08156,14.18051391,0.2877
4.30128E+18,19.7909,20.2678,0.999,0.11212,14.54248455,0.4769
6.76717E+18,19.6377,20.102,0.999,0.096,14.72634383,0.4643
6.86828E+18,18.5233,18.959,0.999,0.06466,14.4701215,0.4357
6.75311E+18,16.1124,16.1552,0.839,0.06473,12.05687196,0.0428
6.68986E+18,18.808,18.8578,0.983,0.10015,13.80474523,0.0498
6.75266E+18,19.2783,19.8213,0.997,0.08508,14.62916259,0.543
4.30225E+18,15.2828,15.1548,0.958,0.08233,10.70500942,-0.128
2.24875E+18,17.7009,18.1402,0.967,0.0352,14.96818668,0.4393
6.44528E+18,17.5362,17.668,1,0.06906,13.34006713,0.1318
2.30188E+18,18.2745,18.8494,0.998,0.03574,15.50872726,0.5749
6.76517E+18,17.3425,17.4093,0.991,0.08762,12.62948376,0.0668
2.03125E+18,18.4832,18.3661,0.999,0.10215,13.43700815,-0.1171
2.04741E+18,16.2825,16.413,1,0.04744,12.9017766,0.1305
1.82575E+18,19.7266,19.9648,0.956,0.09288,14.88698897,0.2382
4.29098E+18,20.0369,20.4687,0.999,0.10535,14.9237273,0.4318
6.86931E+18,19.967,20.2813,0.986,0.10211,14.92165862,0.3143
6.64718E+18,18.9367,19.5015,0.999,0.0592,15.07509147,0.5648
4.3152E+18,20.2366,20.694,0.945,0.10247,15.18361632,0.4574
6.64183E+18,18.0134,18.2547,0.999,0.07648,13.5956606,0.2413
2.05214E+18,19.3121,19.8942,0.998,0.06989,15.0900248,0.5821
4.18161E+18,19.3551,19.8684,0.998,0.08518,14.70341182,0.5133
4.29182E+18,19.043,19.5131,0.999,0.07301,14.72608826,0.4701
4.20894E+18,18.7014,19.0687,0.999,0.06593,14.60598462,0.3673
6.44194E+18,20.1544,20.7173,0.985,0.10537,15.0408151,0.5629
2.07791E+18,16.4573,16.5341,0.967,0.06403,12.42538249,0.0768
4.28979E+18,20.5598,20.7773,0.936,0.10929,15.36689787,0.2175
2.13481E+18,17.6711,17.8088,1,0.08782,12.95313284,0.1377
6.41722E+18,18.8294,19.1324,0.999,0.09901,13.8510047,0.303
6.6426E+18,19.4981,19.645,0.97,0.0994,14.51116808,0.1469
2.13813E+18,17.5922,17.7395,1,0.06535,13.51597204,0.1473
2.04912E+18,18.8733,19.321,0.999,0.06999,14.64812003,0.4477
2.02179E+18,20.3103,20.8384,0.981,0.11028,15.09781621,0.5281
2.04901E+18,14.4776,14.4078,0.965,0.04956,11.00194351,-0.0698
2.0471E+18,18.8497,19.4053,0.999,0.0743,14.49475593,0.5556
6.44844E+18,17.3666,17.4587,1,0.09782,12.41446171,0.0921
4.30312E+18,17.6878,17.6326,0.866,0.07959,13.18350748,-0.0552
4.2091E+18,18.7764,18.9894,0.999,0.09797,13.82093446,0.213
4.2091E+18,19.7259,19.8356,0.928,0.09773,14.77576051,0.1097
4.23959E+18,19.584,19.8921,0.998,0.10324,14.51476002,0.3081
4.23486E+18,19.2583,19.6653,0.999,0.09253,14.42688719,0.407
2.07638E+18,18.2667,18.8935,0.975,0.06011,14.37196636,0.6268
4.18349E+18,19.9122,20.37,0.981,0.1024,14.86070022,0.4578
2.28963E+18,18.9927,19.5275,0.999,0.06247,15.01434247,0.5348
4.31762E+18,18.7733,19.1889,0.999,0.06541,14.69507925,0.4156
6.44567E+18,17.6324,17.7264,1,0.10121,12.60628288,0.094
6.428E+18,18.7031,18.985,0.999,0.08063,14.1706167,0.2819
6.36014E+18,20.6601,20.8975,0.957,0.11422,15.37138922,0.2374
1.82571E+18,16.4348,16.4243,1,0.09677,11.50609629,-0.0105
6.75262E+18,20.0123,20.5321,0.797,0.08622,15.33425991,0.5198
2.24845E+18,19.4892,19.8146,0.997,0.10187,14.44896847,0.3254
2.04782E+18,20.6424,21.2116,0.754,0.11654,15.31002493,0.5692
4.20948E+18,20.455,20.1954,0.68,0.11569,15.13852089,-0.2596
4.20948E+18,17.2347,17.3051,1,0.09502,12.34562487,0.0704
4.18208E+18,18.4006,18.6777,0.999,0.07345,14.070641,0.2771
2.13497E+18,17.0671,17.1346,1,0.09842,12.1016832,0.0675
2.23905E+18,15.853,15.8013,1,0.08396,11.23263785,-0.0517
2.13496E+18,14.6621,14.5104,0.982,0.09973,9.667970905,-0.1517
2.13747E+18,20.0878,20.5788,0.948,0.09551,15.18755577,0.491
2.07976E+18,18.5449,18.866,0.999,0.07164,14.26912211,0.3211
6.76751E+18,19.0474,19.5095,0.999,0.06979,14.82843401,0.4621
6.42824E+18,17.5465,17.7851,1,0.08353,12.93728759,0.2386
6.74051E+18,19.7455,20.2381,0.999,0.09133,14.94243271,0.4926
6.74148E+18,18.2779,18.3555,1,0.10058,13.26534184,0.0776
4.23803E+18,16.9724,17.02,1,0.09125,12.17123563,0.0476
2.07804E+18,16.7623,16.7872,1,0.10076,11.74585921,0.0249
2.08665E+18,18.6146,18.9621,0.999,0.07902,14.12591487,0.3475
2.24151E+18,18.1751,18.3652,1,0.06935,13.96986767,0.1901
4.29162E+18,18.8115,19.1302,0.998,0.07609,14.40486208,0.3187
6.44107E+18,16.6552,16.6956,1,0.08964,11.89269076,0.0404
4.20958E+18,19.6637,20.0347,0.995,0.10056,14.65157368,0.371
4.20958E+18,20.0086,20.2404,0.894,0.09707,15.07317485,0.2318
1.82743E+18,17.117,17.1765,1,0.09975,12.12243548,0.0595
1.82785E+18,18.4422,18.685,0.999,0.09157,13.63343393,0.2428
6.74055E+18,20.5053,20.8075,0.933,0.11512,15.1995461,0.3022
2.26375E+18,18.1952,17.7586,0.51,0.10151,13.16265586,-0.4366
6.74049E+18,14.0654,14.0581,0.956,0.02961,11.70820796,-0.0073
6.75438E+18,20.1077,20.4977,0.969,0.08842,15.37494745,0.39
6.74054E+18,20.5332,20.4621,0.767,0.11325,15.26300895,-0.0711
2.26411E+18,16.7496,16.8751,1,0.06312,12.74876505,0.1255
6.68844E+18,19.1843,19.8563,0.999,0.07085,14.93260073,0.672
6.86888E+18,17.3784,17.4838,1,0.0966,12.45351437,0.1054
6.7476E+18,18.4324,18.7041,0.999,0.07135,14.16543011,0.2717
6.67105E+18,17.9861,18.6417,0.964,0.03437,15.30520234,0.6556
2.08022E+18,20.0063,20.6439,0.999,0.06589,15.91220246,0.6376
2.08053E+18,17.1724,17.6817,0.989,0.02876,14.87845559,0.5093
2.08053E+18,16.9693,17.3644,0.978,0.02881,14.67158371,0.3951
1.82068E+18,14.0782,13.9729,0.702,0.04677,10.72836315,-0.1053
6.69173E+18,20.0848,20.6307,0.973,0.11542,14.77339465,0.5459
6.86888E+18,19.389,19.631,0.962,0.10832,14.21545674,0.242
6.69174E+18,18.8141,18.9893,0.999,0.1046,13.71644158,0.1752
6.69172E+18,17.1337,17.2174,1,0.06342,13.12256881,0.0837
4.1818E+18,14.6735,14.6775,0.929,0.03092,12.22230257,0.004
6.87149E+18,18.0437,18.4325,1,0.05295,14.42437018,0.3888
6.8715E+18,17.7971,17.7929,0.707,0.09064,13.01050052,-0.0042
6.7519E+18,20.409,20.914,0.962,0.08796,15.6875739,0.505
4.23877E+18,20.6195,20.9908,0.587,0.10885,15.43535783,0.3713
2.07726E+18,18.3451,18.5944,0.991,0.08221,13.77047676,0.2493
6.74801E+18,18.9272,19.1005,0.999,0.1032,13.85880151,0.1733
6.68346E+18,18.4897,18.7324,0.999,0.0784,14.01811969,0.2427
6.44855E+18,19.0063,19.5976,0.99,0.06044,15.09967772,0.5913
4.19304E+18,18.3231,18.543,0.999,0.07924,13.82837767,0.2199
6.86516E+18,19.206,19.5361,0.997,0.07419,14.85427314,0.3301
6.86474E+18,17.0697,17.2582,1,0.05829,13.24172972,0.1885
4.30183E+18,17.0628,17.3468,0.989,0.04323,13.88387382,0.284
6.42793E+18,19.0645,19.3684,0.999,0.0929,14.22442143,0.3039
6.7544E+18,17.9177,18.0923,1,0.07159,13.64343819,0.1746
2.29153E+18,17.5804,17.5814,1,0.08003,13.06413592,0.001
2.25109E+18,19.128,19.5765,0.999,0.08288,14.53575129,0.4485
4.19637E+18,17.1338,17.2045,1,0.09616,12.21882773,0.0707
4.30432E+18,18.3467,18.5304,0.999,0.10068,13.33198397,0.1837
2.2632E+18,19.8014,20.6671,0.958,0.05959,15.92553307,0.8657
6.86517E+18,17.8409,18.0586,0.657,0.05419,14.17130424,0.2177
2.07334E+18,18.2533,18.7769,0.992,0.04739,14.87486646,0.5236
2.26324E+18,19.5846,19.8913,0.961,0.1029,14.52252313,0.3067
4.23493E+18,20.0562,19.613,0.729,0.11089,14.83173808,-0.4432
4.30442E+18,20.2701,20.8038,0.795,0.10321,15.20149111,0.5337
4.18239E+18,20.2459,21.1285,0.958,0.09407,15.37864428,0.8826
6.42714E+18,20.8322,21.1028,0.639,0.10597,15.70628533,0.2706
6.75147E+18,17.2542,17.2192,1,0.07385,12.9124475,-0.035
2.04789E+18,15.6856,15.1854,0.541,0.06231,11.71281124,-0.5002
2.03192E+18,17.7552,17.9372,1,0.08564,13.09181671,0.182
2.02822E+18,17.0765,17.1712,1,0.08192,12.50955028,0.0947
2.25098E+18,19.5585,20.015,0.999,0.09635,14.63924141,0.4565
4.23857E+18,19.3542,19.7504,0.999,0.09154,14.54614546,0.3962
6.75452E+18,19.3981,19.9029,0.998,0.07612,14.9906061,0.5048
1.81981E+18,19.8115,19.896,0.963,0.10131,14.78323842,0.0845
4.30436E+18,19.7235,19.7317,0.86,0.11461,14.42738744,0.0082
2.07892E+18,18.4541,18.714,0.999,0.10114,13.42948525,0.2599
6.68857E+18,19.7221,20.0917,0.999,0.07701,15.28936438,0.3696
1.82151E+18,20.6599,21.131,0.926,0.11373,15.3805248,0.4711
4.19346E+18,19.6938,20.1444,0.999,0.08423,15.066466,0.4506
6.67129E+18,19.7203,20.3141,0.994,0.09876,14.74739459,0.5938
6.74047E+18,20.5409,21.064,0.883,0.11341,15.26764325,0.5231
2.24061E+18,18.7366,19.0532,1,0.08753,14.02581536,0.3166
6.74036E+18,18.3692,18.661,1,0.07769,13.91737439,0.2918
6.69127E+18,17.3168,17.4038,1,0.0732,12.99424459,0.087
4.19709E+18,19.0117,19.3738,0.999,0.08493,14.36639438,0.3621
2.08639E+18,16.1138,16.1028,1,0.07908,11.6234667,-0.011
4.29842E+18,17.9321,18.1289,1,0.06418,13.89510144,0.1968
4.18232E+18,18.4152,18.4443,0.934,0.09758,13.46839593,0.0291
6.7545E+18,14.1598,14.0383,0.876,0.06921,9.958955754,-0.1215
4.29803E+18,15.368,15.4472,0.993,0.03653,12.55475164,0.0792
6.68514E+18,14.7876,14.6659,0.971,0.05712,11.00365901,-0.1217
4.19539E+18,18.6793,18.8602,0.999,0.09212,13.85753035,0.1809
2.25117E+18,18.1363,18.6331,0.991,0.04933,14.67074442,0.4968
4.24214E+18,20.4602,21.1456,0.938,0.11115,15.23065266,0.6854
4.18876E+18,17.8257,17.958,1,0.08235,13.24738198,0.1323
2.28836E+18,18.906,19.1973,0.999,0.09359,14.04985276,0.2913
4.1952E+18,19.9785,20.4629,0.999,0.09501,15.08965341,0.4844
1.82153E+18,17.7196,17.8055,1,0.09986,12.72264219,0.0859
6.69044E+18,16.954,17.0225,1,0.09298,12.11205229,0.0685
4.24023E+18,16.8372,17.1473,1,0.0359,14.06172776,0.3101
4.24141E+18,18.2264,18.3509,0.999,0.09928,13.24209116,0.1245
6.75346E+18,16.3644,16.3306,1,0.09737,11.42227415,-0.0338
4.18844E+18,19.7477,20.2396,0.992,0.10222,14.70002062,0.4919
2.02702E+18,20.3227,20.6793,0.983,0.1099,15.11771154,0.3566
4.23536E+18,19.982,20.5705,0.99,0.08663,15.29365843,0.5885
6.86552E+18,19.2516,19.6015,0.998,0.09309,14.40708485,0.3499
6.44723E+18,19.9211,20.5826,0.98,0.10372,14.84178746,0.6615
6.34777E+18,18.2831,18.382,1,0.09203,13.46345289,0.0989
2.0477E+18,19.5797,19.3979,0.847,0.08146,15.02497797,-0.1818
4.19688E+18,19.4707,19.9574,0.977,0.0893,14.71644271,0.4867
2.26369E+18,16.6983,16.7204,1,0.08613,12.02252776,0.0221
2.0319E+18,17.5149,17.6267,1,0.09613,12.60060529,0.1118
4.29677E+18,19.4127,19.7848,0.997,0.09858,14.44375593,0.3721
1.82078E+18,19.4403,19.7231,0.994,0.09563,14.53732922,0.2828
6.44694E+18,18.4569,18.6411,0.986,0.0763,14.04427731,0.1842
4.3052E+18,19.8165,20.355,0.999,0.10947,14.62002441,0.5385
2.03369E+18,19.3654,19.7121,0.999,0.09604,14.45313924,0.3467
4.30522E+18,18.5338,18.7156,1,0.08949,13.77492746,0.1818
6.44381E+18,18.0615,18.2097,0.999,0.09313,13.21605199,0.1482
6.75494E+18,17.2135,17.3845,1,0.0461,13.89499537,0.171
4.24227E+18,19.7938,20.3488,0.999,0.0945,14.91664096,0.555
2.02669E+18,20.48,21.0701,0.825,0.11314,15.21191913,0.5901
1.82839E+18,18.932,19.2127,0.988,0.09548,14.03243795,0.2807
6.44822E+18,20.1956,20.5108,0.992,0.1085,15.01845131,0.3152
2.07843E+18,17.7502,18.222,0.972,0.03841,14.82797846,0.4718
6.6715E+18,20.6551,21.011,0.854,0.11413,15.36810091,0.3559
6.69231E+18,18.2251,18.514,1,0.07054,13.98292272,0.2889
4.23383E+18,17.1955,17.322,0.98,0.07057,12.95239941,0.1265
6.74689E+18,18.6736,18.9835,0.999,0.07198,14.38754079,0.3099
1.82473E+18,17.295,17.4721,1,0.06326,13.28935406,0.1771
4.30171E+18,19.1618,19.5829,0.998,0.08322,14.56066144,0.4211
1.828E+18,18.2761,18.9234,0.517,0.10656,13.13812894,0.6473
6.87201E+18,20.4388,20.7838,1,0.11331,15.1674588,0.345
2.28957E+18,18.2279,18.6132,0.999,0.05338,14.59100715,0.3853
6.75348E+18,20.0596,20.5936,0.988,0.11087,14.83552976,0.534
2.07377E+18,18.114,18.6408,1,0.03995,15.10641608,0.5268
6.75317E+18,19.9186,20.3958,0.999,0.10835,14.74445542,0.4772
6.64164E+18,19.486,20.1381,0.962,0.08232,14.90847319,0.6521
2.02844E+18,20.1524,20.4594,0.933,0.10709,15.00365541,0.307
2.03557E+18,19.1242,19.6649,0.999,0.06576,15.03439098,0.5407
